IdExecucaoFinanceira;IdEmpreendimento;NumDocumento;IdAndamentoFinanceiro;IdTipoExecucaoFinanceira;DatAssinatura;DatInicioVigencia;DatFinalVigencia;IdInstituicaoContratante;IdTipoDocumento;IdInstituicaoContratado;IdPessoaFisicaContratado;ValContrato;ValContrapartida;ValTotal;DescObjeto;IdLicitacao;FlgInexibilidadeLicitacao;FlgDispensaLicitacao;IdFundamentoLegal;IdFaseGrupo;FlgAtivo;FlgExclusaoDependencia;
1824;360;"2013NE800199";3;24;29/05/2013;29/05/2013;23/07/2013;11867;1;12266;;3358.50;;3358.50;"AQUISIÇÃO DE MATERIAL DE CONSUMO (LIMPEZA) P/ DEMANDA FORÇA DE CONTG DOS JOGOS
MUNDIAIS";22951;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1825;360;"2013NE800200";3;24;29/05/2013;29/05/2013;12/07/2013;11867;1;11917;;9712.31;;9712.31;"AQUISIÇÃO DE MATERIAL DE CONSUMO (LIMPEZA) P/ DEMANDA FORÇA DE CONTG DOS JOGOS
MUNDIAIS.";22951;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1826;360;"2013NE800201";3;24;29/05/2013;29/05/2013;12/07/2013;11867;1;12920;;657.20;;657.20;"AQUISIÇÃO DE MATERIAL DE CONSUMO (LIMPEZA) P/ DEMANDA FORÇA DE CONTG DOS JOGOS
MUNDIAIS.";22951;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1827;360;"2013NE800202";3;24;29/05/2013;29/05/2013;23/07/2013;11867;1;12137;;800.20;;800.20;"AQUISIÇÃO DE MATERIAL DE CONSUMO (LIMPEZA) P/ DEMANDA FORÇA DE CONTG DOS JOGOS
MUNDIAIS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1828;360;"2013NE800260";3;24;15/07/2013;15/07/2013;13/08/2013;11867;1;12704;;12994.29;;12994.29;"AQUISIÇÃO DE MAT PARA ADEQUAÇÃO E MELHORIA DE INSTALAÇÕES, VISANDO ATENDER DE
MANDA FORÇA DE CONTINGÊNCIA/JOGOS MUNDIAIS/SIT/COPA 2014";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1829;360;"2013NE800262";3;24;15/07/2013;15/07/2013;31/07/2013;11867;1;12504;;9966.94;;9966.94;"AQUISIÇÃO DE PEÇAS PARA MNT DE VTR, ATENDE DEMANDA FORÇA CONTINGÊNCIA, JOGOS
MUNDIAIS";22952;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1830;360;"2013NE800263";3;24;16/07/2013;16/07/2013;16/08/2013;11867;1;11990;;16389.96;;16389.96;"AQUISIÇÃO DE ETP COMPL DE ALIMENTAÇÃO PARA EMPREGO DE TROPA (FORÇA DE CONTINGÊNCIA,
JOGOS MUNDIAIS, SIT/COPA 2014";22957;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1831;360;"2013NE800264";3;24;16/07/2013;16/07/2013;26/08/2013;11867;1;11990;;6617.90;;6617.90;"AQUISIÇÃO DE PRODUTOS COMPL PARA APROV NO EMPREGO DA TROPA (FORÇA DE CONTINGÊ
NCIA, JOGOS MUNDIAIS, SIT/COPA 2014)";22957;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1832;360;"2013NE800249/2013NE800274";3;22;08/07/2013;08/07/2013;31/07/2013;11867;1;13184;;3020.66;;3020.66;"SERVIÇO DE REVISÃO DE GARANTIA EM TRÊS VIATURAS TIPO ÔNIBUS, A FIM DE ATENDER
DEMANDA DA FORÇA DE CONTINGÊNCIA JOGOS MUNDIAIS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1833;360;"2013NE800249";3;24;08/07/2013;08/07/2013;31/07/2013;11867;1;13184;;3020.66;;3020.66;"SERVIÇO DE REVISÃO DE GARANTIA EM TRÊS VIATURAS TIPO ÔNIBUS, A FIM DE ATENDER DEMANDA DA FORÇA DE CONTINGÊNCIA JOGOS MUNDIAIS, SIT/COPA";;FALSE;TRUE;5;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1836;360;"1602382013NE800434";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;12465;;1450.00;;1450.00;"AQUISIÇÃO DE  MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1837;360;"1602382013NE800435";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;13191;;1731.86;;1731.86;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1838;360;"1602382013NE800436";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;12722;;1747.56;;1747.56;"AQUISIÇÃO DE  MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1840;360;"1602382013NE800437";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;13192;;7534.90;;7534.90;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1841;360;"1602382013NE800438";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;13193;;391.96;;391.96;"AQUISIÇÃO DE  MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1842;360;"1602382013NE800439";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;13194;;735.45;;735.45;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1843;360;"1602382013NE800440";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;13195;;84.00;;84.00;"AQUISIÇÃO DE  MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1844;360;"1602382013NE800441";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;13196;;671.20;;671.20;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1845;360;"1602382013NE800442";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;13197;;226.50;;226.50;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1846;360;"1602382013NE800443";3;24;26/08/2013;26/08/2013;27/09/2013;12179;1;13198;;2565.30;;2565.30;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1847;360;"1602382013NE800464";3;24;30/08/2013;30/08/2013;27/09/2013;12179;1;13169;;2999.60;;2999.60;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1848;360;"1602382013NE800465";3;24;30/08/2013;30/08/2013;27/09/2013;12179;1;13170;;2501.18;;2501.18;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1849;360;"1602382013NE800466";3;24;30/08/2013;30/08/2013;27/09/2013;12179;1;12972;;4978.40;;4978.40;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1850;360;"1602382013NE800467";3;24;30/08/2013;30/08/2013;27/09/2013;12179;1;12465;;1522.50;;1522.50;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1852;360;"1602382013NE800469";3;24;30/08/2013;30/08/2013;27/09/2013;12179;1;12010;;1252.55;;1252.55;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1854;360;"1602382013NE800470";3;24;30/08/2013;30/08/2013;27/09/2013;12179;1;13191;;1492.28;;1492.28;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1855;360;"1602382013NE800471";3;24;30/08/2013;30/08/2013;27/09/2013;12179;1;12722;;1490.76;;1490.76;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1856;360;"2013NE800714";3;24;24/09/2013;23/09/2013;27/09/2013;11763;1;11815;;4333.80;;4333.80;"AQS MAT ELET ELETRONICO CONF DIEX 145/SA-52ºCT - 23 SET 13
2013NC007409/COTER - 27 MAIO 13 - PE 7/12 - 160045 - 25ªCSM
NUP 64187.002934/2013-51 PROC ORIGEM: 2012PR00007";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1857;360;"1602382013NE800472";3;24;30/08/2013;30/08/2013;27/09/2013;12179;1;13192;;3994.80;;3994.80;"AQUISIÇÃO DE MATERIAL DE CONSUMO";63136;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1866;360;"2013NE801524 - 25º BC";3;24;09/08/2013;09/08/2013;08/09/2013;11910;1;12186;;2208.30;;2208.30;"AQUISIÇÃO DE QR - ALIMENTAÇÃO DE PESSOAL";21067;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1867;360;"2013NE801525 - 25º BC";3;24;09/08/2013;09/08/2013;08/09/2013;11910;1;12184;;1148.80;;1148.80;"AQUISIÇÃO DE QR - ALIMENTAÇÃO DE PESSOAL";21067;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1868;360;"2013NE801526 - 25º BC";3;24;09/08/2013;09/08/2013;08/09/2013;11910;1;12185;;2619.06;;2619.06;"AQUISIÇÃO DE QR - ALIMENTAÇÃO DE PESSOAL";21067;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1869;360;"2013NE801527 - 25º BC";3;24;09/08/2013;09/08/2013;08/09/2013;11910;1;12767;;2448.80;;2448.80;"AQUISIÇÃO DE QR - ALIMENTAÇÃO DE PESSOAL";21067;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1871;360;"2013NE801516 - 25º BC";3;24;30/07/2013;30/07/2013;29/08/2013;11910;1;12098;;1200.00;;1200.00;"AQUISIÇÃO DE MATERIAL PARA MNT VEICULO.";21066;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1872;360;"2013NE800245";3;24;29/08/2013;29/08/2013;30/08/2013;12912;1;23201;;736.87;;736.87;"Aquisição de material elétrico e eletônico.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1874;360;"2013NE800246";3;24;29/08/2013;29/08/2013;30/08/2013;12912;1;23202;;201.00;;201.00;"AQUISIÇÃO DE MATERIAL PARA COMUNICAÇÕES.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1875;360;"2013NE800247";3;24;29/08/2013;29/08/2013;30/08/2013;12912;1;12818;;200.00;;200.00;"AQUISIÇÃO DE FERRAMENTAS.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1876;360;"1602382013NE800444";3;24;27/08/2013;27/08/2013;27/09/2013;12179;1;23206;;106864.99;;106864.99;"AQUISIÇÃO DE PEÇA DE VIATURA";63191;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1877;360;"1602382013NE800445";3;24;27/08/2013;27/08/2013;27/09/2013;12179;1;12123;;58840.56;;58840.56;"AQUISIÇÃO DE PEÇA DE VIATURA";63191;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1878;360;"1602382013NE800473";3;24;30/08/2013;30/08/2013;27/09/2013;12179;1;12123;;13009.12;;13009.12;"AQUISIÇÃO DE PEÇA DE VIATURA";63191;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1880;360;"2013NE800348";3;24;23/09/2013;23/09/2013;31/12/2014;13103;1;13021;;510.47;;510.47;"AT EXEC FIN DEV LANÇ SIT/COPA. NC SEF 823/1115. DPS AQS MAT COPA COZ.";22157;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1882;360;"2013NE800350";3;24;23/09/2013;23/09/2013;31/12/2014;13103;1;23215;;1149.90;;1149.90;"AT EXEC FIN DEV LANÇ SIT/COPA. NC SEF 823/1115. DPS AQS MAT ACONDICIONAMENTO EMBALAGEM.";22119;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1883;360;"2013NE800351";3;24;23/09/2013;23/09/2013;31/12/2014;13103;1;12110;;869.90;;869.90;"AT EXEC FIN DEV LANÇ SIT/COPA. NC SEF 823/1115. DPS AQS MAT COPA COZ.";22119;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1884;360;"2013NE800353";3;24;23/09/2013;23/09/2013;31/12/2014;13103;1;13114;;2609.64;;2609.64;"AT EXEC FIN DEV LANÇ SIT/COPA. NC SEF 823/1115. DPS AQS MAT ACONDICIONAMENTO EMBALAGEM.";22119;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1885;360;"2013NE800356";3;22;24/09/2013;24/09/2013;31/12/2014;13103;1;23217;;4200.00;;4200.00;"AT EXEC FIN DEV LANÇ SIT/COPA. NC SEF 823/1115. DPS PRST SV GRAF.";;FALSE;TRUE;5;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1889;360;"2013NE800396";3;24;08/08/2013;08/08/2013;27/09/2013;11924;1;11938;;3301.25;0.00;3301.25;"Aquisição de gêneros de alimentação para a tropa empregada na Operação Copa.";22938;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1890;360;"2013NE800397";3;24;08/08/2013;08/08/2013;27/09/2013;11924;1;23225;;5028.15;0.00;5028.15;"Aquisição de material de processamento de dados para atender necessidades da tropa empregada na Operação Copa.";22950;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1891;360;"2013NE800176";3;22;03/01/2013;03/01/2013;02/01/2014;23234;1;23236;;16000.00;;16000.00;"FORNECIMENTO DE ÁGUA E COLETA DE ESGOTO SANITÁRIO";;TRUE;FALSE;2;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1892;360;"2013NE800197";3;22;03/01/2013;03/01/2013;02/01/2014;23234;1;23237;;16000.00;;16000.00;"FORNECIMENTO DE ENERGIA ELÉTRICA.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1897;360;"2013NE800352";3;3;14/08/2013;14/08/2013;13/08/2014;11950;1;23238;;65000.00;;65000.00;"SERVIÇO DE SELEÇÃO E TREINAMENTO";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1898;360;"2013NE800248";3;24;29/08/2013;29/08/2013;30/10/2013;12912;1;23239;;177.92;;177.92;"Aquisição de ferramentas.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1899;360;"2013NE800363";3;5;14/08/2013;31/01/2013;30/01/2014;11950;1;12551;;1841.22;;1841.22;"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1900;360;"2013NE800385";3;5;26/08/2013;31/01/2013;30/01/2014;11950;1;12549;;21824.50;;21824.50;"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1901;360;"2013NE800386";3;5;26/08/2013;28/05/2013;27/05/2014;11950;1;12551;;20149.70;;20149.70;"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1902;360;"2013NE800396";3;5;29/08/2013;28/05/2013;27/05/2014;11950;1;12549;;6022.62;;6022.62;"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1903;360;"2013NE800249";3;24;29/08/2013;29/08/2013;30/08/2013;12912;1;11821;;425.96;;425.96;"Aquisição de ferramental de material para comunicações.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1904;360;"2013NE800294";3;3;30/07/2013;23/05/2013;22/05/2014;11950;1;12266;;9838.00;;9838.00;"SERVIÇO DE MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1905;360;"2013NE800250";3;24;29/08/2013;29/08/2013;30/08/2013;12912;1;23241;;10647.80;;10647.80;"Aquisição de ferramentas de material e elétrico e eletrônico.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1909;360;"2013NE800252";3;24;29/08/2013;29/08/2013;30/08/2013;12912;1;23249;;77.70;;77.70;"Aquisição de material de proteção e segurança.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1911;360;"2013NE800253";3;24;29/08/2013;29/08/2013;30/08/2013;12912;1;23253;;161.40;;161.40;"Aquisição de material para comunicações.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1912;360;"2013NE800254";3;24;29/08/2013;29/08/2013;30/08/2013;12912;1;23254;;351.00;;351.00;"Aquisição de ferramentas de uso em material elétrico e eletrônico.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1913;360;"2013NE800743";3;24;20/08/2013;20/08/2013;19/09/2013;23244;1;12010;;135.37;0.00;135.37;"Equipamento de proteção e segurança. Detector de metais manual, formato bastão, tipo alarme visual e sonoro, frequência operação 125KHz, alimentação a bateria, peso 300g, comprimento total 370mm, tensão de alimentação 9V, diâmetro da bobina exploradora 300mm, aplicação revista pessoa, características adicionais com ajuste sensibilidade";22432;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1914;360;"2013NE800742";3;24;20/08/2013;20/08/2013;19/09/2013;23244;1;23255;;830.00;0.00;830.00;"Aparelhos e equipamentos de comunicação. Equipamento Profissional Radiocomunicação em VHF, Radio VHF (similar ao PRO 5150 ou Vertex 2100), software de programação, antena com base magnética embutida, cabo coaxial de no mínimo 5 metros, cabo de energia, fonte 12V e base com suporte para PTT para para fixação em viaturas. Potência mínima de 40-60W, frequência de operação de 136-174MHz Banda Alta, Alto falante frontal, 64 canais, PTT-ID (Envio/Recebe), Alerta de chamada (Envio/Recebe), Zoneamento, Scan com prioridade dupla, Visor Alfanumérico de 14 caracteres, bloqueio de canal ocupado, cronômetro de desconexão automática, eliminação de canal indesejável, CSQ/PL/DPL/Inv-DPL";22432;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1916;360;"2013NE800338";3;24;31/07/2013;31/07/2013;31/12/2013;11969;1;11779;;2516.71;;2516.71;"AQUISIÇÃO DE GÊNEROS DE ALIMENTAÇÃO.";668;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1918;360;"2013NE800339";3;24;31/07/2013;31/07/2013;31/12/2013;11969;1;11779;;2176.64;;2176.64;"AQUISIÇÃO DE GÊNEROS DE ALIMENTAÇÃO.";668;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1919;360;"2013NE800340";3;24;31/07/2013;31/07/2013;31/12/2013;11969;1;11779;;2412.78;;2412.78;"AQUISIÇÃO DE GÊNEROS DE ALIMENTAÇÃO.";668;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1920;360;"2013NE800341";3;24;31/07/2013;31/07/2013;31/12/2013;11969;1;11779;;2148.20;;2148.20;"AQUISIÇÃO DE GÊNEROS DE ALIMENTAÇÃO.";668;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1928;360;"2013NE800380";3;24;13/08/2013;13/08/2013;31/12/2013;11969;1;13017;;5344.70;;5344.70;"Aquisição de Gás Liquefeito de Petróleo GLP.";;FALSE;TRUE;5;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1933;360;"2013NE800515";2;24;19/08/2013;19/08/2013;26/09/2013;23288;1;23293;;1749.88;;1749.88;"Aquisição de Complemento de Etapa de Alimentação (QR)";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1935;360;"2013NE800517";2;22;19/08/2013;19/08/2013;24/10/2013;23288;1;23289;;9999.00;;9999.00;"Locação de Meios de Transporte - Locação de Veículos - Leves / Pesados / Com Motorista";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1946;360;"2013NE800327";3;24;27/09/2013;27/09/2013;31/10/2013;23243;1;23298;;601.50;;601.50;"449052-24 Equipamento de proteção - bastão anti-tumulto";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1947;360;"2013NE800250";3;22;12/08/2013;12/08/2013;31/12/2013;23250;1;11955;;31369.00;;31369.00;"Serviço de telefonia fixa.";624;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1948;360;"2013NE800251";3;24;12/08/2013;12/08/2013;31/12/2013;23250;1;23299;;29999.94;;29999.94;"Aquisição de gêneros de alimentação.";625;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1951;360;"2013NE800256";3;24;13/08/2013;13/08/2013;31/12/2013;23250;1;12226;;20000.06;;20000.06;"Aquisição de material gráfico.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1953;360;"2013NE800259";3;24;14/08/2013;14/08/2013;31/12/2013;23250;1;23301;;14951.30;;14951.30;"Aquisição de material para manutenção de bens imóveis.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1954;360;"2013NE800260";3;24;14/08/2013;14/08/2013;31/12/2013;23250;1;23301;;15048.50;;15048.50;"Aquisição de material para manutenção de bens imóveis.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1964;360;"2013NE800326";3;24;27/09/2013;27/09/2013;31/10/2013;23243;1;12904;;4736.57;;4736.57;"449052-04 Aparelhos de orientação - GPS veicular";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1967;360;"2013NE801557 - 25º BC";3;22;15/08/2013;15/08/2013;14/09/2013;11910;1;23305;;8000.00;;8000.00;"SERVIÇO DE MANUTENÇÃO DE VEÍCULO.";21064;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1968;360;"2013NE801506 - 25º BC";3;3;29/08/2013;29/08/2013;28/09/2013;11910;1;23306;;2170.00;;2170.00;"SERVIÇO DE LAVAGEM DE ROUPA.";21072;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1970;360;"2013NE800469";3;24;27/09/2013;27/09/2013;31/12/2013;12263;1;12504;;13005.70;;13005.70;"Aquisição de peças e serviços para manutenção de viatura.";21043;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1971;360;"2013NE800331";3;24;06/08/2013;06/08/2013;30/01/2014;11950;1;11866;;2566.66;;2566.66;"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1973;360;"800NE800256";3;24;30/08/2013;30/08/2013;30/08/2013;12912;1;23308;;739.68;;739.68;"Aquisição de material elétrico e eletrônico.";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1974;360;"2013NE800471";3;24;30/09/2013;30/09/2013;31/12/2013;12263;1;12266;;11991.00;;11991.00;"Aquisição de peças e serviços para manutenção de viatura.";589;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1977;360;"2013NE800507";3;24;24/09/2013;24/09/2013;24/10/2013;23307;1;23309;;4494.50;0.00;4494.50;"Filmadora Portátil.";652;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1979;360;"2013NE800295";3;22;30/07/2013;23/05/2013;22/05/2014;11950;1;12266;;4936.00;;4936.00;"SERVIÇO DE MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1980;360;"2013NE800506";3;24;24/09/2013;24/09/2013;24/10/2013;23307;1;23311;;1364.93;0.00;1364.93;"Aquisição de cadeiras de escritório.";630;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1981;360;"2013NE800454";3;24;09/09/2013;28/05/2013;27/05/2014;11950;1;12549;;988.82;;988.82;"AQUISIÇÃO DE GÊNEROS ALIMENTÍCIOS";;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1982;360;"2013NE800476";3;24;30/09/2013;30/09/2013;31/12/2013;12263;1;12688;;5997.00;;5997.00;"Aquisição de peças e serviços para manutenção de viatura.";589;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1983;360;"2013NE800518";3;24;01/10/2013;01/11/2013;01/11/2013;23307;1;12627;;97.90;0.00;97.90;"Aquisição de ventilador de parede.";630;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1984;360;"2013NE800257";3;22;29/08/2013;29/08/2013;30/08/2013;12912;1;23310;;4700.00;;4700.00;"Prestação de serviço de seleção e treinamento de pessoal.";;FALSE;TRUE;5;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1985;360;"2013NE800477";3;24;30/09/2013;30/09/2013;30/12/2013;12263;1;12702;;3999.80;;3999.80;"Aquisição de peças e serviços para manutenção de viatura.";21043;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1986;360;"2013NE800519";3;24;01/10/2013;01/10/2013;01/11/2013;23307;1;23312;;55.00;;55.00;"Aquisição de Ventilador de Mesa.";630;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1987;360;"2013NE800520";3;24;01/10/2013;01/10/2013;01/11/2013;23307;1;12785;;419.00;0.00;419.00;"Aquisição de telefone sem fio.";630;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1988;360;"2013NE800521";3;24;01/10/2013;01/10/2013;01/11/2013;23307;1;23313;;557.60;0.00;557.60;"Aquisição de Aparelho GPS.";630;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1989;360;"2013NE800522";3;24;01/10/2013;01/10/2013;01/11/2013;23307;1;23314;;1574.00;0.00;1574.00;"Aquisição de projetor de imagens.";630;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1990;360;"2013NE800523";3;24;01/10/2013;01/10/2013;01/11/2013;23307;1;13027;;337.14;;337.14;"Aquisição de quadro branco.";630;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
1991;360;"2013NE800524";3;24;01/10/2013;01/10/2013;01/11/2013;23307;1;23315;;6751.60;;6751.60;"Aquisição de mesas de escritório e gaveteiros móveis.";630;FALSE;FALSE;;4;TRUE;FALSE;;;;;;;;;;;;;;;;;
